매물ID,제조사,모델,현재가격,차량연령,주행거리_km,연료,색상,지역,변속기,배기량,차급,좌석수,상사명,압류건수,저당건수,보험이력공개여부,보험이력건수,성능점검유형,옵션_기본코드 개수,옵션_선택코드 개수,옵션_튜닝코드 개수,옵션_기타개수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,보험이력_여부,사고종합_여부
41412683,0,78,2890,4,89758,3,17,5,1,1598,1,5,159,0,0,1,0,1,44,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41466436,0,86,1470,8,91141,1,2,5,1,2999,3,5,159,0,0,1,1,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41458767,0,95,2380,5,44229,1,22,5,1,3470,0,9,159,0,0,1,1,1,34,2,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
41506948,0,85,1130,5,106891,1,19,5,1,1598,6,5,159,0,0,1,3,1,35,2,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41515057,0,41,4070,0,15441,3,17,5,1,1598,3,5,159,0,0,1,1,1,50,5,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41515095,0,9,2670,3,50125,1,22,5,1,1598,7,5,159,0,0,1,3,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41542682,0,92,820,11,286690,4,22,5,1,2199,0,9,159,0,0,1,1,1,46,4,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41356039,0,92,1339,10,98287,4,17,5,1,2199,0,7,159,0,0,1,1,1,36,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
41610543,0,55,2130,6,64240,4,19,5,1,2199,1,5,159,0,0,1,3,1,42,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41610556,0,89,895,8,93352,1,22,5,1,998,2,5,159,0,0,1,1,1,30,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41630762,0,55,1550,8,154314,4,22,5,1,2199,1,5,159,0,0,1,2,1,48,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41338636,0,74,2630,4,70468,1,19,5,1,1598,1,5,159,0,0,1,1,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41412706,0,18,2899,4,46181,3,17,5,1,1598,3,5,159,0,0,1,2,1,45,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41303606,0,95,2550,5,131369,1,22,5,1,3470,0,7,159,0,0,1,1,1,48,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41451061,0,68,3490,5,115084,4,2,5,1,2959,1,6,159,0,0,1,0,1,48,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41419869,0,90,1640,9,80062,4,22,5,1,1995,1,5,159,0,0,1,3,1,46,2,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41542691,0,88,450,13,78043,1,11,5,1,998,2,5,159,0,0,1,2,1,26,2,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
41583741,0,72,1950,5,143172,1,22,5,1,2497,7,5,159,0,0,1,5,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41583765,0,46,1830,6,94959,3,22,5,1,1580,1,5,159,0,0,1,2,1,38,3,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
41575185,0,75,3150,4,52716,3,2,5,1,1598,1,5,159,0,0,1,0,1,47,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41477755,0,69,2050,6,68855,1,22,1,1,1591,1,5,165,0,0,1,0,1,43,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41369789,0,47,870,5,82157,1,22,7,1,998,2,2,30,0,0,1,0,1,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41601620,0,44,1080,3,67989,1,22,7,1,998,2,2,30,0,0,1,0,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41516492,0,47,890,4,62616,1,22,7,1,998,2,2,30,0,0,1,0,1,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41658871,0,74,2660,4,73021,4,22,7,1,1998,1,5,30,0,0,1,0,1,37,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41401168,0,86,1550,8,94553,0,2,9,1,2999,3,5,780,0,0,1,0,1,43,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41587865,0,33,999,10,28992,4,11,9,1,1582,6,5,780,0,0,1,0,1,32,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41636420,0,67,850,12,177967,4,22,9,1,2959,1,7,780,0,0,1,1,1,43,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
41502761,0,66,1280,5,35557,1,2,9,1,998,2,5,780,0,0,1,1,1,31,5,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41587904,0,89,930,6,77767,1,18,9,1,998,2,5,780,0,0,1,0,1,29,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
41587878,0,78,3450,5,18015,1,17,9,1,2497,1,5,780,0,0,1,0,1,48,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41341773,0,14,2449,6,49343,1,22,8,1,2497,3,5,907,0,0,1,1,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41551462,0,95,3160,3,65956,4,2,7,1,2151,0,9,127,0,0,1,0,1,46,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41592542,0,73,1600,8,90730,4,2,8,1,1995,1,5,85,0,0,1,1,1,39,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41592556,0,95,3700,3,31194,4,2,8,1,2151,0,9,85,0,0,1,0,1,47,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41611597,0,78,3150,4,83016,3,22,7,1,1598,1,6,127,0,0,1,2,1,47,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41645737,0,50,1799,9,98957,4,17,7,1,2959,1,7,394,0,0,1,1,1,43,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41647752,0,9,2470,6,73967,1,17,1,1,1999,7,5,502,0,0,1,2,1,47,7,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41554010,0,92,1390,8,113405,4,22,5,1,2199,0,9,651,0,0,1,2,1,42,3,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41446914,0,51,2600,3,27358,1,17,1,1,1598,1,5,733,0,0,1,1,1,45,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41536430,0,78,3549,3,43458,4,22,8,1,2151,1,5,907,0,0,1,0,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41594155,0,78,2680,5,82651,4,22,7,1,2151,1,7,127,0,0,1,1,1,47,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41606971,0,78,3499,3,58872,3,22,8,1,1598,1,6,85,0,0,1,0,1,47,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41626218,0,66,1569,3,21158,1,18,1,1,998,2,5,83,0,0,1,1,1,33,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41382673,0,38,2420,2,27850,3,22,8,1,1999,7,5,680,0,0,1,0,1,36,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41619224,0,74,2720,4,54812,1,2,8,1,1598,1,5,680,0,0,1,1,1,46,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41377645,0,18,3060,4,51816,3,17,8,1,1598,3,5,680,0,0,1,1,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41550981,0,78,3090,4,37262,3,22,8,1,1598,1,6,680,0,0,1,2,1,43,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1
41610974,0,74,2090,4,143285,4,2,1,1,1998,1,5,669,0,0,1,0,1,45,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41647705,0,78,3190,5,88211,3,2,1,1,1598,1,5,669,0,0,1,3,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41389344,0,78,3199,4,99583,3,22,1,1,1598,1,5,716,0,0,1,1,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40924470,0,68,3049,5,167295,4,2,1,1,2959,1,6,716,0,0,1,0,1,49,4,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
40925033,0,74,2549,4,58220,4,11,1,1,1998,1,5,716,0,0,1,1,1,33,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
40926579,0,78,2699,4,100289,3,17,1,1,1598,1,5,716,0,0,1,0,1,47,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
40920566,0,74,2799,3,40669,1,22,1,1,1598,1,5,716,0,0,1,0,1,43,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40883367,0,78,2199,4,152093,4,2,1,1,2151,1,5,716,0,0,1,1,1,42,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40991645,0,78,3199,4,94701,3,17,1,1,1598,1,5,716,0,0,1,0,1,44,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41368109,0,95,2599,3,72914,4,2,1,1,2151,0,9,716,0,0,1,1,1,39,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41392336,0,78,2649,5,116157,3,22,1,1,1598,1,5,716,0,0,1,2,1,44,4,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41643842,0,85,930,7,173258,1,22,1,1,1598,6,5,716,0,0,1,3,1,33,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41458638,0,57,2150,6,139424,4,22,1,1,2199,0,7,704,0,0,1,5,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41466370,0,78,2390,5,126201,4,22,1,1,2151,1,5,704,0,0,1,0,1,43,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41601128,0,95,4930,4,23691,1,2,1,1,3470,0,9,38,0,0,1,0,1,48,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41610944,0,3,3850,4,55560,5,17,1,1,111,6,5,38,0,0,1,1,1,47,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41231864,0,95,2830,5,78243,4,2,1,1,2151,0,9,704,0,0,1,0,1,48,5,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,0,1
41145004,0,68,4470,4,60716,4,2,1,1,2959,1,6,38,0,0,1,0,1,49,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41050915,0,95,2700,5,273683,4,2,8,1,2151,0,9,220,0,0,1,1,1,48,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41307634,0,24,280,17,54309,1,22,6,1,999,2,5,451,0,0,1,1,1,13,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
41647244,0,88,370,14,56777,1,18,4,1,998,2,5,40,0,0,1,11,1,16,1,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0,1,0,1,1,1
41602259,0,5,540,13,122768,1,22,4,1,1591,6,5,40,0,0,1,5,1,29,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
41508042,0,7,370,13,167042,0,14,4,1,1999,7,5,40,0,0,1,4,1,18,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,0,1,1,1,1,1
41584803,0,64,600,14,113129,1,10,4,1,998,2,5,40,0,0,1,1,1,28,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41652365,0,35,550,11,101049,0,17,4,1,1999,7,5,40,0,0,1,5,1,18,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
41470191,0,58,7650,1,14335,3,2,8,1,1598,0,9,44,0,0,1,0,1,46,0,0,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41200466,0,78,2650,5,157723,1,19,4,1,2497,1,7,166,0,0,1,4,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41251147,0,98,429,15,64272,1,22,7,1,1591,6,5,499,0,0,1,7,1,26,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
41508506,0,98,299,14,106740,1,17,7,0,1591,6,5,499,0,0,1,3,1,19,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
41613998,0,79,539,14,167896,4,11,7,1,1995,1,7,499,0,0,1,6,1,36,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41578110,0,96,439,14,136295,4,11,7,1,2199,0,9,499,0,0,1,0,1,28,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
41241828,0,86,998,10,154673,1,2,7,1,3342,3,5,499,0,0,1,2,1,47,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41477903,0,78,4180,5,12050,3,19,8,1,1598,1,6,275,0,0,1,0,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40960959,0,78,3350,4,46063,3,22,8,1,1598,1,6,275,0,0,1,4,1,43,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41058974,0,75,3280,4,36432,3,2,8,1,1598,1,5,275,0,0,1,0,1,47,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41650746,0,98,390,15,105292,1,11,7,1,1591,6,5,97,0,0,1,0,1,27,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41442108,0,47,920,5,134493,1,22,12,1,998,2,5,738,0,0,1,0,1,23,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41301093,0,85,1280,7,60025,1,22,12,1,1598,6,5,738,0,0,1,0,1,36,4,0,0,0,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,0,1
40797099,0,88,440,11,125572,1,2,12,1,998,2,5,738,0,0,1,0,1,23,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
41558837,0,44,1480,2,4098,1,22,7,1,998,2,5,394,0,0,1,0,1,34,3,0,0,0,0,1,1,1,1,1,1,1,1,5,4,0,1,1,1,0,1
40959883,0,56,3899,2,33305,1,2,14,1,2497,1,5,431,0,0,1,2,1,49,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41354023,0,86,1140,8,111077,1,17,7,1,2359,3,5,420,0,0,1,2,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1
41462609,0,95,2790,5,100809,4,2,1,1,2151,0,9,578,0,0,1,2,1,48,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41475015,0,9,2799,3,26323,1,22,14,1,1598,7,5,431,0,0,1,1,1,46,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41475037,0,35,599,12,130749,1,2,14,1,1999,7,5,431,0,0,1,3,1,31,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41475785,0,44,1980,0,22,1,2,1,1,998,2,5,764,0,0,1,0,1,32,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41475048,0,34,1850,2,71823,1,22,14,1,1598,6,5,431,0,0,1,2,1,36,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41088924,0,92,1150,10,154518,4,2,14,1,2199,0,9,448,0,0,1,15,1,40,2,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40955885,0,68,5400,3,50972,4,2,14,1,2959,1,7,431,0,0,1,0,1,48,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41271926,0,95,2799,3,66969,1,21,14,1,3470,0,9,431,0,0,1,0,1,40,5,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41383017,0,3,3450,3,58126,5,22,7,1,111,6,5,394,0,0,1,1,1,47,6,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41390066,0,7,530,15,76424,1,17,7,1,1998,7,5,460,0,0,1,0,1,30,0,0,0,0,0,1,1,1,1,1,1,0,1,2,2,0,1,1,1,0,1
41454530,0,5,590,12,123006,1,22,10,1,1591,6,5,281,0,0,1,4,1,28,0,0,0,0,0,1,1,1,1,1,1,0,1,2,4,0,1,1,1,1,1
41439679,0,78,2850,4,92570,1,17,10,1,2497,1,7,281,0,0,1,2,1,47,6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41502360,0,49,288,0,1,1,22,5,1,998,2,5,314,0,0,1,0,0,29,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
41498490,0,90,999,10,170630,4,2,14,1,2199,1,7,431,0,0,1,5,1,38,3,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1
41498582,0,95,2050,5,160838,4,22,14,1,2151,0,9,431,0,0,1,2,1,38,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41495116,0,37,9999,2,33779,0,2,14,1,1999,7,5,431,0,0,1,2,1,35,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
41544993,0,88,490,11,141852,1,18,5,1,998,2,5,651,0,0,1,2,1,27,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
41605718,0,77,1650,7,114751,4,19,14,1,1995,1,5,431,0,0,1,1,1,41,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41609400,0,92,900,11,157166,4,22,1,1,2199,0,9,733,0,0,1,4,1,39,2,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41525703,0,74,2290,4,114199,4,22,1,1,1998,1,5,893,0,0,1,4,1,45,6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41280860,0,56,3200,2,75812,1,17,1,1,2497,1,6,586,0,0,1,0,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40997638,0,95,2600,4,102072,4,2,1,1,2151,0,9,586,0,0,1,2,1,39,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41503523,0,51,2500,3,55457,1,22,1,1,1598,1,5,586,0,0,1,0,1,42,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41191415,0,68,3490,5,82451,4,2,1,1,2959,1,6,586,0,0,1,2,1,48,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40737161,0,54,820,12,127432,4,17,1,1,1995,1,5,586,0,0,1,1,1,31,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40327084,0,86,1470,10,69732,1,2,1,1,3342,3,5,586,0,0,1,3,1,44,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40283571,0,51,2800,3,35866,1,17,1,1,1591,1,5,586,0,0,1,0,1,42,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40148373,0,69,2150,5,73990,1,2,1,1,1591,1,5,586,0,0,1,0,1,42,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41652080,0,45,2079,2,15231,5,22,8,1,133,2,4,111,0,0,1,1,1,34,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41632464,0,45,2470,0,4001,5,2,8,1,133,2,4,111,0,0,1,0,1,36,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41614767,0,95,3299,3,50924,1,22,1,1,3470,0,9,469,0,0,1,0,1,49,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
39616352,0,17,1949,4,145632,0,17,1,1,3470,3,5,716,0,0,1,0,1,42,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41306598,0,78,3790,3,18919,3,22,8,1,1598,1,5,180,0,0,1,0,1,48,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41295126,0,48,460,10,68137,1,18,8,1,998,2,2,180,0,0,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39940586,0,56,4320,2,20229,3,17,1,1,1598,1,5,83,0,0,1,0,1,50,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41268631,0,89,740,9,126221,1,18,1,1,998,2,5,245,0,0,1,4,1,25,2,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
41296074,0,44,1270,3,29782,1,22,1,1,998,2,2,10,0,0,1,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41192014,0,95,2830,3,61068,4,22,1,1,2151,0,9,457,0,0,1,0,1,44,2,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
40894698,0,68,3200,5,97733,4,22,1,1,2959,1,7,743,0,0,1,1,1,48,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41236114,0,95,3130,3,105248,4,22,1,1,2151,0,7,457,0,0,1,1,1,47,4,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41534485,0,92,1050,10,177689,4,17,1,1,2199,0,7,835,0,0,1,7,1,40,3,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41506867,0,78,3250,4,46263,3,22,1,1,1598,1,6,364,0,0,1,0,1,43,3,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
41503116,0,95,4350,3,30327,1,2,8,1,3470,0,9,257,0,0,1,2,1,48,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41480434,0,78,2540,5,99516,4,22,10,1,2151,1,5,28,0,0,1,1,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41468309,0,36,1500,7,54869,1,11,1,1,1999,7,5,419,0,0,1,6,1,44,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41461789,0,92,1550,8,67653,4,2,7,1,2199,0,9,543,0,0,1,1,1,43,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41451200,0,75,3250,4,32757,3,19,5,1,1598,1,5,11,0,0,1,0,1,47,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41416078,0,69,1990,4,48688,1,17,1,1,1591,1,5,457,0,0,1,1,1,37,1,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41424541,0,31,2550,7,108966,1,19,1,1,3778,3,5,447,0,0,1,2,1,50,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41398205,0,34,2850,4,13562,1,22,12,1,1598,6,5,178,0,0,1,0,1,39,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41396914,0,17,3160,4,37949,1,19,1,1,2497,3,5,932,0,0,1,0,1,51,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41378826,0,58,4250,2,11210,4,19,1,1,2151,0,9,521,0,0,1,2,1,51,8,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41311593,0,78,3390,3,21010,3,22,1,1,1598,1,5,364,0,0,1,1,1,43,3,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
41475733,0,4,6290,2,39926,5,17,1,1,180,1,7,61,0,0,1,2,1,51,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41492251,0,73,1490,8,105305,1,22,8,1,1999,1,5,182,0,0,1,3,1,35,5,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
41479685,0,43,4560,3,52335,1,2,8,1,3778,3,5,967,0,0,1,0,1,56,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41470363,0,69,2140,4,48392,4,22,1,1,1598,1,5,9,0,0,1,0,1,32,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41461007,0,57,2550,7,67428,1,2,10,1,3342,0,9,444,0,0,1,2,1,46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41459142,0,74,2599,4,72832,1,22,1,1,1598,1,5,919,0,0,1,3,1,46,3,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41449977,0,35,990,12,36635,1,22,8,1,1999,7,5,182,0,0,1,0,1,34,3,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41373787,0,75,3150,4,49660,3,22,1,1,1598,1,5,364,0,0,1,0,1,46,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41568578,0,86,1090,10,112775,1,19,1,1,3342,3,5,733,0,0,1,2,1,48,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41393585,0,34,1428,4,99984,1,22,1,1,1598,6,5,288,0,0,1,1,1,33,1,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41355958,0,95,2720,3,120879,4,2,1,1,2151,0,9,457,0,0,1,0,1,44,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
41346118,0,43,4500,3,80377,1,2,1,1,3342,3,5,457,0,0,1,1,1,56,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41551539,0,95,3149,5,53870,4,22,8,1,2151,0,9,336,0,0,1,0,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41650203,0,66,1570,4,30080,1,22,12,1,998,2,5,854,0,0,1,0,1,33,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41636027,0,86,1150,10,124570,1,17,7,1,2359,3,5,615,0,0,1,3,1,41,3,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
