매물ID,모델,현재가격,제조사_기아,주행거리_km,배기량,좌석수,차량연령,사고강도점수,변속기,연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,색상_흰색,색상_검정색,색상_은색,색상_기타,차급_SUV,차급_세단,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트
41296074,더 뉴 기아 레이,1270,1,29782,998,2,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41192014,카니발 4세대,2830,1,61068,2151,9,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
40894698,모하비 더 마스터,3200,1,97733,2959,7,5,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41236114,카니발 4세대,3130,1,105248,2151,7,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41534485,올 뉴 카니발,1050,1,177689,2199,7,10,8,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41506867,쏘렌토 4세대,3250,1,46263,1598,6,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
41503116,카니발 4세대,4350,1,30327,3470,9,3,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41480434,쏘렌토 4세대,2540,1,99516,2151,5,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41468309,더 뉴 K5 2세대,1500,1,54869,1999,5,7,8,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41461789,올 뉴 카니발,1550,1,67653,2199,9,8,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41451200,스포티지 5세대 하이브리드,3250,1,32757,1598,5,4,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
41416078,셀토스,1990,1,48688,1591,5,4,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41424541,더 K9,2550,1,108966,3778,5,7,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41398205,더 뉴 K3 2세대,2850,1,13562,1598,5,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41396914,K8,3160,1,37949,2497,5,4,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41378826,더 뉴 카니발 4세대,4250,1,11210,2151,9,2,6,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
41311593,쏘렌토 4세대,3390,1,21010,1598,5,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
41475733,EV9,6290,1,39926,180,7,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41492251,스포티지 4세대,1490,1,105305,1999,5,8,4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
41479685,더 뉴 K9 2세대,4560,1,52335,3778,5,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41470363,셀토스,2140,1,48392,1598,5,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41461007,더 뉴 카니발,2550,1,67428,3342,9,7,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41459142,스포티지 5세대,2599,1,72832,1598,5,4,7,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41449977,더 뉴 K5,990,1,36635,1999,5,12,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41373787,스포티지 5세대 하이브리드,3150,1,49660,1598,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41568578,올 뉴 K7,1090,1,112775,3342,5,10,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
41393585,더 뉴 K3 2세대,1428,1,99984,1598,5,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41355958,카니발 4세대,2720,1,120879,2151,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41346118,더 뉴 K9 2세대,4500,1,80377,3342,5,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41551539,카니발 4세대,3149,1,53870,2151,9,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41650203,모닝 어반 (JA),1570,1,30080,998,5,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41636027,올 뉴 K7,1150,1,124570,2359,5,10,7,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
41584917,더 뉴 카니발,2750,1,63742,2199,9,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41588328,쏘렌토 4세대,3150,1,30282,1598,5,4,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41583982,쏘렌토 4세대,3799,1,47991,1598,6,3,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41588322,쏘렌토 4세대,3490,1,46096,2151,6,4,7,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
41578022,EV6,3630,1,67038,111,5,3,7,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41576046,K8,2530,1,51206,3470,5,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41595098,올 뉴 K3,1480,1,59596,1598,5,7,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41597269,더 뉴 카니발,1770,1,103093,3342,9,7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41593259,올 뉴 K7,1850,1,39059,3342,5,10,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41597708,더 뉴 K5 하이브리드 3세대,3350,1,8923,1999,5,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41584362,EV6,3340,1,71157,111,5,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41625108,K7 프리미어,1599,1,141924,2497,5,6,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41620356,쏘렌토 4세대,2650,1,90263,2151,5,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41619294,더 뉴 쏘렌토 4세대,4400,1,20987,2497,6,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41611113,카니발 4세대,3290,1,52626,3470,7,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41619358,올 뉴 카니발,1390,1,99779,2199,9,9,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41601194,스포티지 5세대 하이브리드,3120,1,47983,1598,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41616199,모하비 더 마스터,3350,1,60885,2959,5,6,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41599769,더 뉴 K3,960,1,45218,1591,5,9,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1
41593305,카니발 4세대,2079,1,132890,2151,9,4,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41590395,디 올 뉴 니로,2700,1,18604,1580,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41636003,올 뉴 카니발,1150,1,169846,2199,9,8,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41586314,더 뉴 기아 레이,2070,1,937,998,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41571312,더 뉴 모닝,730,1,79170,998,5,10,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
41656321,니로,1100,1,153119,1580,5,8,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41646800,스포티지 5세대 하이브리드,3300,1,34116,1598,5,4,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41647329,더 뉴 EV6,4350,1,19376,120,5,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41544999,더 뉴 스포티지 5세대,2859,1,32994,1999,5,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
41544430,디 올 뉴 니로,2790,1,97069,1580,5,3,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41543243,쏘렌토 4세대,3490,1,32294,1598,6,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41535016,스포티지 4세대,990,1,128040,1685,5,10,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
41534773,카니발 4세대,3190,1,38443,3470,9,4,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41536520,카니발 4세대,2700,1,105536,2151,9,5,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41531969,더 뉴 기아 레이,1690,1,32994,998,5,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41587930,더 뉴 카니발,1830,1,61742,3342,9,6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1
41603685,더 뉴 셀토스,3790,1,45834,1999,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41639191,셀토스,2050,1,62862,1591,5,5,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41655516,올 뉴 K7,1620,1,77095,2359,5,10,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41528677,스포티지 5세대,2850,1,13025,1598,5,2,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41530909,모하비 더 마스터,3900,1,115724,2959,5,4,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41615335,올 뉴 카니발,1690,1,52232,2199,9,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41601626,K5 3세대,2190,1,42011,1999,5,5,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41592063,K5 하이브리드 3세대,2220,1,62946,1999,5,5,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41584231,카니발 4세대,3350,1,22945,3470,9,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41621669,더 뉴 카니발 4세대,4780,1,37443,1598,9,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41253667,더 뉴 K3 2세대,2370,1,2682,1598,5,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41262881,K5 2세대,1140,1,52332,1591,5,10,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41158848,셀토스,2240,1,13307,1591,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41223419,더 뉴 K5 하이브리드 3세대,3550,1,2146,1999,5,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41405833,K5 하이브리드 3세대,2650,1,68245,1999,5,3,4,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41191895,스포티지 5세대,2399,1,110245,1998,5,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41143948,K5 3세대,2440,1,50748,1999,5,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41148798,K5 3세대,3050,1,36182,1598,5,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41123884,쏘렌토 4세대,4880,1,8392,1598,6,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40988701,모하비 더 마스터,3590,1,62938,2959,7,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
40853383,카니발 4세대,2450,1,99475,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40989399,더 뉴 레이,1540,1,6855,998,5,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1
40949909,쏘렌토 4세대,3350,1,69851,1598,5,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41344753,K5 3세대,2800,1,25994,1999,5,5,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41235238,더 뉴 셀토스,2300,1,31820,1598,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
41146641,K5 하이브리드 3세대,2680,1,20005,1999,5,4,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41104976,쏘렌토 4세대,2890,1,65303,2151,5,5,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41007480,올 뉴 K7,1700,1,74437,2199,5,8,4,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
40572036,더 뉴 쏘렌토 4세대,4150,1,38600,1598,5,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41084820,카니발 4세대,2240,1,129277,2151,9,5,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41054378,K8 하이브리드,2299,1,128656,1598,5,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41039805,올 뉴 K7,1690,1,76611,2359,5,8,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
40828716,모닝 어반 (JA),1410,1,19171,998,5,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
41526590,K7 프리미어,1999,1,112858,2999,5,6,9,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41506817,더 뉴 카니발,1439,1,161416,2199,9,7,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41515833,K7 프리미어,2050,1,94098,2999,5,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41509619,더 뉴 레이,880,1,70562,998,2,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
41502222,쏘렌토 4세대,3650,1,24497,1598,5,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41559640,더 뉴 K5 3세대,3350,1,3923,1598,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41556814,더 뉴 셀토스,4650,1,15073,1999,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41454423,모하비 더 마스터,4190,1,63428,2959,6,3,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41447030,쏘렌토 4세대,3030,1,43983,2497,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41434602,스포티지 4세대,1050,1,91522,1685,5,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41419521,스포티지 5세대 하이브리드,3490,1,9291,1598,5,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41412003,더 뉴 쏘렌토,2470,1,52012,1998,5,6,9,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41466085,쏘렌토 4세대,3200,1,33808,2497,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41451023,더 뉴 모닝,450,1,69525,998,2,10,8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41528636,더 뉴 카니발 4세대,4970,1,29890,1598,9,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41527007,모하비 더 마스터,3530,1,83242,2959,5,5,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41517488,올 뉴 카니발,1430,1,111364,2199,9,8,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41530459,셀토스,3550,1,87893,1598,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41377397,카니발 4세대,3330,1,47039,3470,9,3,5,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41367105,카니발 4세대,3540,1,15732,3470,9,3,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41426898,K3,500,1,133801,1591,5,12,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41487900,K5 3세대,2730,1,57490,1598,5,3,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41455132,더 뉴 K3 2세대,2540,1,50776,1598,5,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41455754,올 뉴 카니발,1350,1,103335,2199,9,9,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41386264,더 뉴 K3 2세대,2180,1,47309,1591,5,4,3,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41385955,스포티지 5세대,3059,1,50029,1598,5,4,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41376960,더 뉴 카니발,1990,1,104165,2199,7,7,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41375914,스포티지 더 볼드,1499,1,169621,1598,5,7,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41506300,더 뉴 쏘렌토,1999,1,95265,1995,7,6,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41558134,더 뉴 K3 2세대,2490,1,58233,1598,5,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41498609,스포티지 5세대 하이브리드,3120,1,40311,1598,5,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41619227,쏘렌토 4세대,2380,1,76796,2497,5,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41619238,셀토스,2550,1,25576,1591,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41428854,더 K9,2990,1,74477,3342,5,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41185567,더 뉴 셀토스,2599,1,9330,1598,5,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41365145,더 뉴 셀토스,2799,1,34095,1598,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41552397,카니발 4세대,3745,1,32202,3470,7,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41553928,카니발 4세대,3745,1,36026,3470,7,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40031183,K5 2세대,899,1,97989,1999,5,8,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1
40957774,쏘렌토 4세대,3099,1,52158,2151,5,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41436975,K5 하이브리드 3세대,2150,1,101502,1999,5,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41437029,모하비 더 마스터,3799,1,97152,2959,7,4,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41619735,스팅어,1690,1,81384,1998,5,7,19,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41634068,K8 하이브리드,2950,1,94482,1598,5,4,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41633711,K7 프리미어,1699,1,136398,2497,5,6,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41641313,K8,2850,1,45659,2497,5,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41455319,더 뉴 카니발,1970,1,92464,2199,9,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41578651,올 뉴 카니발,990,1,211272,2199,9,8,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41385596,K5 3세대,1980,1,71794,1999,5,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41392119,올 뉴 모닝,460,1,57287,998,5,14,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
41315564,올 뉴 모닝,388,1,72717,998,5,14,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41511377,K5 2세대,1250,1,83414,1999,5,9,10,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41199705,올 뉴 K7,1390,1,85751,2359,5,9,5,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41585247,K3 쿱,499,1,112356,1591,5,12,9,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
40507918,쏘울,350,1,105846,1591,5,14,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41258152,더 뉴 기아 레이,1990,1,26,998,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41078312,카니발 4세대,2050,1,173731,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40976020,올 뉴 카니발,850,1,297405,2199,9,9,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41487347,더 뉴 K5 하이브리드 3세대,3130,1,30357,1999,5,2,9,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
37710150,K3,680,1,53173,1591,5,11,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
40804131,뉴카렌스,350,1,174315,1998,7,13,17,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
40134943,올 뉴 K7,1199,1,147051,2999,5,9,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
39570289,더 뉴 K5 2세대,1110,1,105278,1999,5,7,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1
39509364,더 뉴 레이,680,1,168517,998,5,8,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41289858,올 뉴 모닝,399,1,88573,998,5,11,11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
41268200,올 뉴 카니발,1349,1,94737,3342,9,9,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41236797,레이,290,1,296028,998,2,9,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
41102996,올 뉴 카니발,1330,1,165501,2199,9,8,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41064859,올 뉴 쏘렌토,1180,1,129222,1995,5,10,13,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41023187,더 뉴 K8,4440,1,25763,3470,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40680315,더 뉴 레이,1160,1,49051,998,5,7,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1
41306449,모하비,949,1,124814,2959,7,14,7,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41275515,더 K9,2164,1,185015,3778,5,5,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41276778,카니발 4세대,2660,1,58000,2151,9,5,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41557925,더 뉴 레이,1350,1,44066,998,5,5,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41509620,K5 3세대,1999,1,52083,1999,5,6,12,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41373724,올 뉴 카니발,959,1,187832,2199,9,8,7,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41370868,카니발 4세대,2860,1,65777,2151,9,5,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41492998,올 뉴 카니발,1250,1,109229,2199,9,10,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41473700,K5 3세대,1850,1,74251,1999,5,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
41494404,모닝 어반 (JA),1350,1,37137,998,5,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41425454,더 뉴 쏘렌토,1850,1,84329,1995,5,7,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41576150,더 뉴 K5 2세대,1289,1,128193,1999,5,7,4,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41575363,스팅어,1390,1,126602,1998,5,7,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
