매물ID,모델,모델_원본,모델_LE,모델_평균가_TE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
40726046,티볼리,티볼리,105,716.5412844,600,130246,1597,5,11,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40727340,토레스,토레스,100,2458.245033,2650,12324,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40735086,렉스턴,더 뉴 렉스턴 스포츠,35,2465.627119,2499,112975,2157,5,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40743913,티볼리,티볼리,105,716.5412844,680,89747,1597,5,10,2,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40746012,코란도,코란도 투리스모,92,658.9183673,500,202741,1998,11,12,6,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40749033,티볼리,티볼리 에어,105,1023.075269,680,134607,1597,5,10,6,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40749131,코란도,코란도 투리스모,92,658.9183673,330,213178,1998,9,12,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40751753,토레스,토레스,100,2458.245033,1990,88149,1497,5,4,4,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40756224,티볼리,티볼리 에어,105,1023.075269,930,84537,1597,5,8,2,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40757472,티볼리,티볼리 아머,105,1085.428571,700,151103,1597,5,9,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40758232,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,3555,12192,2157,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40758694,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,2275,67454,2157,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40759771,티볼리,티볼리,105,716.5412844,550,150417,1597,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40760116,무쏘,뉴무쏘,44,1500,1500,39522,3199,5,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40760550,티볼리,티볼리 에어,105,1023.075269,9999,24504,1497,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40761896,렉스턴,올 뉴 렉스턴,35,2856.653333,2790,61337,2157,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40764144,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,1995,108049,2157,5,5,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40764649,렉스턴,렉스턴 뉴 아레나,35,4272.181818,2650,111498,2157,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40773011,액티언,액티언 2세대,71,3125.571429,3390,7251,1498,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40774375,티볼리,베리 뉴 티볼리,105,1315.876404,1490,31849,1497,5,4,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40777941,토레스,토레스,100,2458.245033,2200,62669,1497,5,3,5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40781415,렉스턴,더 뉴 렉스턴 스포츠,35,2465.627119,2050,82675,2157,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40782274,티볼리,티볼리 에어,105,1023.075269,820,77614,1597,5,8,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40789032,티볼리,티볼리 에어,105,1023.075269,890,50054,1597,5,10,6,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40789129,코란도,뷰티풀 코란도,92,1788.536082,1690,47196,1497,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40790316,코란도,뷰티풀 코란도,92,1788.536082,1899,26916,1497,5,6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40792454,토레스,토레스,100,2458.245033,2090,52489,1497,5,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40801422,티볼리,티볼리 아머,105,1085.428571,899,64143,1597,5,7,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40803066,티볼리,티볼리 에어,105,1023.075269,950,85934,1597,5,8,10,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40803549,티볼리,티볼리 에어,105,1023.075269,920,49598,1597,5,9,9,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40805159,렉스턴,렉스턴 스포츠 칸,35,2113.842105,1630,111452,2157,5,6,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40811031,코란도,뷰티풀 코란도,92,1788.536082,1850,30691,1497,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40812336,토레스,토레스,100,2458.245033,2099,54903,1497,5,3,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40816610,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,2480,38669,2157,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40817299,티볼리,티볼리 에어,105,1023.075269,500,153519,1597,5,10,10,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40817678,티볼리,티볼리,105,716.5412844,790,52927,1597,5,10,3,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40823627,토레스,더 뉴 토레스,100,2838.636364,2761,6923,1497,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40824454,티볼리,티볼리 에어,105,1023.075269,980,88965,1597,5,8,8,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40830130,토레스,토레스,100,2458.245033,2450,41562,1497,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40830433,렉스턴,G4 렉스턴,35,1783.857143,2350,112650,2157,5,6,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40830591,토레스,토레스,100,2458.245033,2270,37319,1497,2,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40833857,렉스턴,렉스턴 스포츠,35,1540.094595,1440,140821,2157,5,8,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40834122,렉스턴,더 뉴 렉스턴 스포츠,35,2465.627119,2999,30407,2157,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40835648,코란도,코란도 투리스모,92,658.9183673,650,141183,2157,9,10,8,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40835734,티볼리,티볼리 아머,105,1085.428571,700,157694,1597,5,8,13,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40835986,코란도,더 뉴 코란도 스포츠,92,907.3157895,1070,129000,2157,5,9,4,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40837827,코란도,뷰티풀 코란도,92,1788.536082,1699,43064,1497,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40838916,코란도,뉴코란도 C,92,468.6666667,398,202769,1998,5,12,4,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40842813,티볼리,티볼리 아머,105,1085.428571,1070,66592,1597,5,9,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40844265,토레스,토레스,100,2458.245033,2250,59595,1497,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40845743,토레스,토레스,100,2458.245033,2390,18372,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40846730,코란도,코란도 스포츠,92,797.9574468,650,115997,1998,5,12,3,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40849473,코란도,뉴코란도 C,92,468.6666667,300,137945,1998,5,12,16,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40853623,토레스,토레스 EVX,100,3144.142857,3240,32873,189,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
40854595,토레스,토레스,100,2458.245033,2250,50307,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40856452,토레스,토레스 EVX,100,3144.142857,2860,28892,189,5,3,14,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
40857106,티볼리,베리 뉴 티볼리,105,1315.876404,1640,44538,1497,5,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40857481,코란도,코란도 스포츠,92,797.9574468,680,161414,1998,5,12,15,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40857780,렉스턴,올 뉴 렉스턴,35,2856.653333,2750,51170,2157,5,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40858801,토레스,토레스,100,2458.245033,2120,51807,1497,5,2,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40858991,토레스,토레스,100,2458.245033,2250,20476,1497,5,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40862138,코란도,뷰티풀 코란도,92,1788.536082,1599,99953,1497,5,5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40865079,토레스,토레스,100,2458.245033,2170,81486,1497,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40865263,렉스턴,G4 렉스턴,35,1783.857143,1250,177131,2157,5,9,2,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40866349,렉스턴,더 뉴 렉스턴 스포츠,35,2465.627119,2400,67104,2157,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40871678,티볼리,티볼리 에어,105,1023.075269,670,96091,1597,5,10,8,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40872899,렉스턴,렉스턴 스포츠,35,1540.094595,1320,123236,2157,5,7,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40876066,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,2720,27831,2157,5,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40878353,코란도,더 뉴 코란도 스포츠,92,907.3157895,870,96134,2157,5,9,13,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
40879495,티볼리,티볼리 아머,105,1085.428571,1230,55281,1597,5,8,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40880262,티볼리,티볼리 에어,105,1023.075269,600,168421,1597,5,8,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40880770,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,3580,33869,2157,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40881407,코란도,코란도 투리스모,92,658.9183673,460,147031,1998,9,12,9,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40884132,렉스턴,렉스턴 W,35,654.3157895,590,172144,1998,7,13,4,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40884661,토레스,토레스,100,2458.245033,2300,44728,1497,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40884888,티볼리,티볼리 아머,105,1085.428571,1099,72365,1597,5,9,3,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40885838,코란도,뷰티풀 코란도,92,1788.536082,1599,99953,1497,5,5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40886601,렉스턴,렉스턴 스포츠,35,1540.094595,1649,108641,2157,5,8,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40887809,토레스,토레스,100,2458.245033,2510,34191,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40888011,코란도,더 뉴 코란도 스포츠,92,907.3157895,1100,110155,2157,5,10,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40890354,렉스턴,렉스턴 스포츠,35,1540.094595,1650,70007,2157,5,8,2,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40893104,티볼리,티볼리 아머,105,1085.428571,600,168887,1597,5,8,7,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40893171,티볼리,티볼리 아머,105,1085.428571,530,192021,1597,5,9,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40894306,티볼리,베리 뉴 티볼리,105,1315.876404,1400,108947,1497,5,6,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40899457,토레스,토레스,100,2458.245033,2240,48265,1497,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40902973,티볼리,베리 뉴 티볼리,105,1315.876404,1190,91549,1497,5,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40903041,토레스,토레스,100,2458.245033,2640,23652,1497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40903328,코란도,뷰티풀 코란도,92,1788.536082,1550,35323,1497,5,6,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40903446,렉스턴,더 뉴 렉스턴 스포츠,35,2465.627119,2250,73991,2157,5,3,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40917580,렉스턴,올 뉴 렉스턴,35,2856.653333,3099,43770,2157,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40920330,렉스턴,G4 렉스턴,35,1783.857143,1300,117569,2157,5,8,14,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40920560,토레스,토레스 EVX,100,3144.142857,3150,30693,189,2,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
40921571,렉스턴,올 뉴 렉스턴,35,2856.653333,2690,73465,2157,5,6,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40923567,렉스턴,렉스턴 스포츠 칸,35,2113.842105,1850,150944,2157,5,6,5,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40923721,티볼리,티볼리,105,716.5412844,830,105531,1597,5,10,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40925201,티볼리,베리 뉴 티볼리,105,1315.876404,1340,31162,1497,5,5,6,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40927329,토레스,토레스,100,2458.245033,2380,25635,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40929367,코란도,코란도 투리스모,92,658.9183673,610,119860,1998,9,11,3,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40932647,코란도,뷰티풀 코란도,92,1788.536082,1790,86961,1497,5,6,4,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40933949,렉스턴,렉스턴 스포츠 칸,35,2113.842105,1930,98522,2157,5,6,4,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40936840,티볼리,티볼리,105,716.5412844,670,126753,1597,5,10,8,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40941683,티볼리,티볼리,105,716.5412844,990,64504,1597,5,10,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40943475,코란도,코란도 스포츠,92,797.9574468,490,130260,1998,5,13,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40944798,티볼리,티볼리,105,716.5412844,830,84690,1597,5,11,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40945496,렉스턴,렉스턴 스포츠,35,1540.094595,1260,111944,2157,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40948951,렉스턴,올 뉴 렉스턴,35,2856.653333,3150,27968,2157,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40952170,티볼리,베리 뉴 티볼리,105,1315.876404,1150,105466,1497,5,6,6,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40952960,토레스,토레스,100,2458.245033,2650,28262,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40956002,코란도,뷰티풀 코란도,92,1788.536082,1720,65792,1497,5,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40957147,토레스,토레스,100,2458.245033,2149,48291,1497,5,3,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40958567,코란도,뷰티풀 코란도,92,1788.536082,1449,79349,1497,5,4,5,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40959684,렉스턴,렉스턴 스포츠,35,1540.094595,1750,93812,2157,5,7,3,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40961586,렉스턴,렉스턴 W,35,654.3157895,690,102463,2157,5,11,19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40962001,코란도,코란도 투리스모,92,658.9183673,870,99871,2157,9,10,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40962874,코란도,뉴 스타일 코란도 C,92,783.2222222,900,99995,2157,5,9,6,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40963585,렉스턴,G4 렉스턴,35,1783.857143,1930,63665,2157,5,7,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40963767,렉스턴,슈퍼 렉스턴,35,311.1666667,299,106414,1998,7,15,9,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40964650,티볼리,티볼리 에어,105,1023.075269,630,120048,1597,5,10,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40967410,티볼리,티볼리 아머,105,1085.428571,770,111059,1597,5,9,9,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40968743,렉스턴,올 뉴 렉스턴,35,2856.653333,2550,131488,2157,7,5,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40969196,코란도,뉴 스타일 코란도 C,92,783.2222222,780,65514,2157,5,8,12,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40969231,토레스,토레스,100,2458.245033,2580,37319,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40971122,티볼리,베리 뉴 티볼리,105,1315.876404,1530,53959,1497,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40971198,티볼리,티볼리 에어,105,1023.075269,590,150259,1597,5,8,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40972206,렉스턴,올 뉴 렉스턴,35,2856.653333,3320,52311,2157,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40972963,렉스턴,G4 렉스턴,35,1783.857143,1680,102448,2157,5,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40973115,토레스,토레스,100,2458.245033,2150,88564,1497,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40973652,렉스턴,올 뉴 렉스턴,35,2856.653333,3410,45245,2157,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40973742,렉스턴,더 뉴 렉스턴 스포츠 칸,35,2886.434211,2430,89021,2157,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40976182,토레스,토레스,100,2458.245033,1999,37709,1497,5,4,15,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40976543,렉스턴,G4 렉스턴,35,1783.857143,1499,74056,2157,5,8,5,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40976821,코란도,뷰티풀 코란도,92,1788.536082,1650,35140,1497,5,5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40976858,토레스,토레스,100,2458.245033,2199,21435,1497,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40977119,토레스,토레스,100,2458.245033,2390,17768,1497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40977281,코란도,뷰티풀 코란도,92,1788.536082,2280,36506,1497,5,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40977405,티볼리,티볼리 아머,105,1085.428571,1130,46903,1597,5,9,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40977631,체어맨,뉴체어맨 W,84,628.8888889,519,137696,3598,5,15,19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
