매물ID,모델_CV_TE,현재가격_만원,모델,모델_원본,모델_LE,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41505284,5412.40951276323,6650,GV80,GV80,9,8628,2497,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41587379,2814.4095035579858,2280,투싼,투싼 하이브리드 (NX4),101,97560,1598,5,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40918093,2814.4095035579858,2550,투싼,투싼 (NX4),101,34611,1998,5,3,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41598018,2580.1965669204437,2310,QM6,더 뉴 QM6,17,43252,1998,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
41397203,3611.071044237849,2630,팰리세이드,팰리세이드,107,109548,2199,7,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41621522,3828.3155031297233,2950,G80,G80 (RG3),5,99105,2497,5,4,5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41240807,3757.422508106974,3990,G80,G80 (RG3),5,52553,2199,5,5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
40555324,2609.95163614849,2280,니로,니로 플러스,29,24562,111,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
41626686,3064.8773919172713,2199,스포티지,스포티지 5세대,55,43906,1998,5,4,2,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41532923,3132.2210078650214,2220,코나,코나 일렉트릭,91,17588,180,5,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41345618,2985.7852847364197,2750,싼타페,더 뉴 싼타페,56,50391,2151,5,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
39921877,2917.9076270847495,3400,그랜저,그랜저 하이브리드 (GN7),27,35956,1598,5,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41568733,3132.2210078650214,2690,코나,코나 일렉트릭 (SX2),91,82963,180,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41488576,2501.257721073471,1795,스타렉스,더 뉴 그랜드 스타렉스,50,81535,2497,3,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41097272,2725.7156813909605,1960,쏘나타,쏘나타 (DN8),57,80493,1999,5,7,8,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40212857,3074.571948966124,3174,K8,K8,13,69000,3470,5,5,2,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41604132,3063.629778185483,3850,싼타페,싼타페 (MX5),56,11034,1598,7,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41601540,2814.4095035579858,2150,투싼,투싼 (NX4),101,144046,1598,5,6,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41537873,5406.43473495045,5350,GV80,GV80,9,36128,2497,5,4,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41641971,2739.750535430254,3250,렉스턴,더 뉴 렉스턴 스포츠 칸,35,54126,2157,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41515514,2955.8786466935444,2990,코나,코나 (SX2),91,7064,1598,5,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41396133,2899.599901857931,1799,스팅어,스팅어,53,83522,3342,5,7,15,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41544792,2740.9459912429556,2990,QM6,더 뉴 QM6,17,17,1998,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
41323468,3266.59261814898,3250,카니발,더 뉴 카니발 4세대,85,21731,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41647125,2833.9888180085054,1850,콜로라도,콜로라도,94,102511,3649,5,7,3,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41444636,2670.6999624750915,2190,K5,K5 3세대,11,85599,1598,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41534279,4477.328734051914,3990,GV70,GV70,8,45105,3470,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41003988,2336.694042597241,1830,코란도,뷰티풀 코란도,92,37230,1497,5,5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41051181,3453.3633120692184,3130,쏘렌토,쏘렌토 4세대,58,5586,2497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41635509,3555.8753163906044,3290,팰리세이드,팰리세이드,107,92195,2199,7,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41596002,2580.7207386685927,2790,아반떼,아반떼 (CN7),62,2757,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41099990,3602.7134342567415,2500,팰리세이드,팰리세이드,107,50297,3778,8,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41175702,3498.6983665185985,2999,쏘렌토,쏘렌토 4세대,58,85346,1598,7,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41005755,2766.3800913523883,1790,렉스턴,렉스턴 스포츠,35,138037,2157,5,8,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41524188,2750.0422913352963,1880,아반떼,아반떼 (CN7),62,64002,1598,5,5,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41631996,2871.0199908868076,2380,그랜저,더 뉴 그랜저 IG,27,104999,2497,5,5,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41624612,2887.6126226256356,2490,그랜저,더 뉴 그랜저 IG,27,73057,2497,5,6,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41650904,2684.625840071605,3850,쏘나타,쏘나타 디 엣지 하이브리드(DN8),57,6444,1999,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40852007,3413.9483665185985,4350,쏘렌토,쏘렌토 4세대,58,21347,1598,6,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41459770,3602.7134342567415,3349,팰리세이드,더 뉴 팰리세이드,107,140905,2199,7,4,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41429655,3086.853182440802,1890,싼타페,싼타페 TM,56,114469,1995,5,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41369422,3458.0058573363353,2595,스타리아,스타리아,51,53828,2199,11,4,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41307658,2670.6999624750915,1930,K5,K5 3세대,11,109628,1598,5,6,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41217792,2722.967088332962,2590,K5,K5 3세대,11,32901,1598,5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41544994,2871.0199908868076,3250,그랜저,더 뉴 그랜저 IG 하이브리드,27,35183,2359,5,4,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41602441,2931.58161642511,3450,그랜저,그랜저 (GN7),27,16742,2497,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
39399003,2758.425760042816,2090,렉스턴,G4 렉스턴,35,42193,2157,5,6,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41593225,4425.863399075039,3349,GV70,GV70,8,102808,2497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41615959,3828.3155031297233,3489,G80,G80 (RG3),5,90234,2497,5,5,6,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41478357,2833.7809220036456,2299,G70,G70,4,62639,1998,5,7,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41396402,4408.027156741191,4300,GV60,GV60,7,55775,111,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41595661,3015.4650086512584,1870,싼타페,싼타페 TM,56,109133,1995,5,8,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41222516,2931.58161642511,2699,그랜저,그랜저 하이브리드 (GN7),27,133311,1598,5,3,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41557265,2832.235730062908,3750,그랜저,그랜저 하이브리드 (GN7),27,53476,1598,5,3,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41528183,3565.3649600264525,2580,팰리세이드,팰리세이드,107,110019,3778,7,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
38378108,3073.8059832820063,2950,콜로라도,리얼 뉴 콜로라도,94,58757,3649,5,6,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41441831,3224.829199147787,4550,카니발,더 뉴 카니발 4세대,85,22015,2151,9,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41649642,3877.838318635213,5199,G80,G80 (RG3),5,10994,2497,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40458710,3048.6479659774163,3050,스포티지,스포티지 5세대,55,55662,1598,5,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41173896,2779.972995621478,3090,투싼,투싼 (NX4),101,13102,1598,5,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41147143,2832.235730062908,1795,그랜저,그랜저 IG,27,85699,2999,5,10,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41370503,3828.63982988708,6050,쏠라티,쏠라티,60,7259,2497,15,2,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41193206,3621.3998177361573,4880,타스만,타스만,97,7385,2497,5,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
39874176,5406.43473495045,5315,GV80,GV80,9,1658,2497,7,1,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41516054,3847.011384330083,3870,G80,G80 (RG3),5,94413,2497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41555854,3602.7134342567415,4755,팰리세이드,더 뉴 팰리세이드,107,9734,2199,8,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41601180,3614.405854880476,4499,팰리세이드,더 뉴 팰리세이드,107,47658,3778,7,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41460956,3453.3633120692184,2880,쏘렌토,쏘렌토 4세대,58,107492,2151,6,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41285599,3276.955066568482,2050,카니발,더 뉴 카니발,85,99772,2199,9,7,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41489454,5412.40951276323,3320,GV80,GV80,9,230628,2996,5,6,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41466718,3086.853182440802,2450,싼타페,싼타페 TM,56,93219,1998,5,7,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41218388,2832.235730062908,3450,그랜저,그랜저 (GN7),27,39242,2497,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41312385,4477.328734051914,3920,GV70,GV70,8,84018,2151,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41359884,2779.972995621478,2640,투싼,투싼 (NX4),101,53458,1598,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41528747,2985.7852847364197,1860,싼타페,싼타페 TM,56,73509,1995,5,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41367123,3481.2136636754276,2820,아이오닉5,아이오닉5,66,62410,111,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41567970,5412.40951276323,6980,GV80,GV80,9,39735,2497,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41657928,2651.085997141483,2699,렉스턴,더 뉴 렉스턴 스포츠 칸,35,93190,2157,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41376509,4331.174374684793,4699,GV70,GV70,8,16888,2497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41574211,2871.0199908868076,3350,그랜저,더 뉴 그랜저 IG,27,43293,3342,5,5,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41399577,2833.9888180085054,9999,콜로라도,콜로라도,94,59051,3649,5,7,6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
39127537,3224.829199147787,2390,카니발,올 뉴 카니발,85,55711,2199,9,9,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41527558,3835.924823652034,3890,G80,G80 (RG3),5,99904,2199,5,5,4,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41423535,2660.933211824105,2390,넥쏘,넥쏘,28,30910,0,5,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
41626389,4952.810596887665,9140,G90,G90 (RS4),6,24840,3470,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41121473,3498.6983665185985,2280,쏘렌토,쏘렌토 4세대,58,156238,2151,5,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41339923,3015.4650086512584,2490,싼타페,더 뉴 싼타페,56,123366,1598,5,4,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41602068,2518.393670259569,2150,K7,K7 프리미어 하이브리드,12,139837,2359,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
41422074,3835.924823652034,4580,G80,G80 (RG3),5,36398,2497,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41074555,2615.360723815946,2490,토레스,토레스,100,46416,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41584382,2833.7809220036456,2000,G70,G70,4,79691,1998,5,8,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41611283,2580.1965669204437,2190,QM6,더 뉴 QM6,17,18701,1998,5,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
41555721,5313.932698356571,4280,GV80,GV80,9,69096,2996,5,5,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41652286,3565.3649600264525,3459,팰리세이드,더 뉴 팰리세이드,107,41971,3778,7,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41513370,3565.3649600264525,2950,팰리세이드,팰리세이드,107,101771,2199,8,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41226467,3482.230586207206,3180,스타리아,스타리아,51,35713,2199,9,2,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41502359,3877.838318635213,4630,G80,G80 (RG3),5,17245,2497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41575836,2710.5856535311,1950,트랙스,트랙스 크로스오버,103,21755,1199,5,3,8,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40350722,3223.7858673429773,2320,카니발,더 뉴 카니발,85,124067,3342,9,7,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41282805,2720.502498674518,2350,트랙스,트랙스 크로스오버,103,21345,1199,5,2,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40790857,3847.011384330083,4780,G80,G80 (RG3),5,36250,2497,5,3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41031806,2766.3800913523883,2300,렉스턴,더 뉴 렉스턴 스포츠,35,46590,2157,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40665231,2632.4269067199116,2490,아반떼,더 뉴 아반떼 (CN7),62,8806,1598,5,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
39284381,3594.805689983869,4780,스타리아,스타리아,51,18374,2199,11,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41659219,2652.43527743991,1829,아반떼,더 뉴 아반떼 (CN7),62,33733,1598,5,3,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41574661,5313.932698356571,5890,GV80,GV80,9,64951,3470,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41294947,2722.967088332962,2640,K5,K5 3세대,11,35628,1598,5,4,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41243266,4425.863399075039,3780,GV70,GV70,8,88167,2497,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41144314,2540.7398004274887,9999,토레스,토레스,100,66796,1497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41437166,3462.654978735885,4680,쏘렌토,더 뉴 쏘렌토 4세대,58,21158,1598,7,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41587031,2887.6126226256356,3790,그랜저,그랜저 하이브리드 (GN7),27,58885,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
40954102,3074.571948966124,2799,K8,K8 하이브리드,13,60348,1598,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41632162,3067.673489216629,2599,싼타페,더 뉴 싼타페,56,88978,1598,5,3,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
40707815,3035.4436488311057,2499,스포티지,스포티지 5세대,55,84094,1598,5,5,13,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41407730,2832.235730062908,1999,그랜저,더 뉴 그랜저 IG,27,119601,2497,5,5,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41342072,2582.899977616721,2050,토레스,토레스,100,35758,1497,5,4,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40768040,3321.9597448306204,2600,갤로퍼,갤로퍼 2,26,151608,2972,6,29,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41637839,2819.120910451986,2970,투싼,투싼 (NX4),101,75151,1598,5,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41377439,3326.4508146315256,5391,카니발,더 뉴 카니발 4세대,85,14552,1598,9,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41434213,3757.422508106974,1799,G80,G80,5,171192,3342,5,8,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41660813,3565.3649600264525,3599,팰리세이드,더 뉴 팰리세이드,107,71772,3778,7,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41386069,3462.654978735885,2480,쏘렌토,쏘렌토 4세대,58,118434,2151,5,5,18,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41416170,3835.924823652034,4350,G80,G80 (RG3),5,61716,3470,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41129482,3828.3155031297233,3290,G80,G80 (RG3),5,138349,2497,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41512154,3413.9483665185985,3460,쏘렌토,쏘렌토 4세대,58,28033,2151,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40124419,2766.3800913523883,3100,렉스턴,더 뉴 렉스턴 스포츠 칸,35,40285,2157,5,4,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41615075,4839.699076110866,3550,G90,G90,6,142477,3778,4,7,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41659530,3067.673489216629,2320,싼타페,더 뉴 싼타페,56,85929,2151,5,6,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41499373,2602.03768400251,1979,쏘나타,쏘나타 (DN8),57,101982,1598,5,4,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524393,2684.625840071605,2180,쏘나타,쏘나타 (DN8),57,31665,1999,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41158303,3453.3633120692184,2349,쏘렌토,더 뉴 쏘렌토,58,75452,2199,7,8,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41599648,4363.6224840519135,3499,GV70,GV70,8,67416,2497,5,5,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41633069,2917.9076270847495,3650,그랜저,그랜저 (GN7),27,51419,2497,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41274351,3266.59261814898,4069,카니발,더 뉴 카니발 4세대,85,3900,1598,9,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
